Juviniles, Adults, Seniles, Total
83,6,41,130
11,17,6,33
33,11,17,61
22,33,11,67
66,22,33,122
45,79,22,146
159,9,79,247
18,32,9,59
64,4,32,99
7,13,4,23
25,7,13,45
14,25,7,47
51,14,25,91
29,51,14,94
102,29,51,181
57,20,29,106
41,11,20,72
23,8,11,42
16,23,8,47
46,16,23,85
33,46,16,94
91,33,46,169
65,18,33,116
37,13,18,68
26,7,13,46
15,26,7,48
52,15,26,93
29,52,15,96
104,29,52,185
58,21,29,108
42,70,21,133
140,8,70,219
17,28,8,53
56,3,28,87
7,11,3,21
22,7,11,40
13,22,7,42
45,13,22,81
27,45,13,85
90,27,45,161
53,18,27,98
36,64,18,118
128,43,64,235
86,26,43,155
51,17,26,94
34,10,17,62
20,7,10,38
14,20,7,41
41,14,20,75
28,41,14,82
82,28,41,150
55,16,28,99
33,11,16,60
22,7,11,40
13,22,7,42
44,13,22,79
26,44,13,83
88,26,44,159
52,106,26,185
212,10,106,328
21,42,10,74
85,4,42,131
8,17,4,30
34,8,17,59
17,34,8,59
68,17,34,118
34,14,17,64
27,7,14,47
13,27,7,47
54,13,27,95
27,54,13,94
108,27,54,189
54,22,27,102
43,11,22,76
21,52,11,84
104,4,52,160
9,125,4,138
250,2,125,376
3,300,2,305
599,1,300,900
1,120,1,122
240,0,120,360
1,48,0,49
96,1,48,144
1,19,1,21
38,1,19,59
2,38,1,42
77,2,38,117
4,92,2,99
184,1,92,277
2,37,1,39
74,2,37,112
4,15,2,20
29,4,15,48
7,29,4,40
59,7,29,95
14,59,7,80
118,14,59,191
28,141,14,184
283,6,141,430
11,57,6,73
113,2,57,172
5,23,2,29
45,5,23,72
9,45,5,59
91,9,45,145
18,18,9,45
36,18,18,72
36,36,18,90
72,36,36,145
72,87,36,195
174,14,87,275
29,35,14,78
70,35,35,139
69,14,35,118
28,14,14,56
28,6,14,47
11,28,6,44
55,11,28,94
22,55,11,89
111,22,55,188
44,22,22,89
44,53,22,120
107,53,53,213
106,21,53,181
43,21,21,85
43,9,21,72
17,9,9,34
17,17,9,43
34,17,17,68
34,34,17,85
68,34,34,137
68,14,34,116
27,14,14,55
27,5,14,46
11,27,5,44
54,11,27,93
22,54,11,87
109,22,54,185
44,131,22,196
261,9,131,401
17,52,9,78
104,21,52,178
42,21,21,84
42,8,21,71
17,8,8,34
17,17,8,42
34,17,17,67
33,34,17,84
67,33,34,134
67,13,33,114
27,13,13,54
27,32,13,72
64,32,32,129
64,13,32,109
26,77,13,116
154,5,77,236
10,185,5,200
370,2,185,557
4,74,2,80
148,1,74,223
2,30,1,32
59,2,30,90
3,59,2,64
118,3,59,181
7,24,3,34
47,7,24,78
13,47,7,67
95,13,47,155
26,19,13,59
38,5,19,62
11,8,5,23
15,11,8,33
21,15,11,47
30,21,15,67
42,30,21,94
61,42,30,133
85,12,42,139
24,101,12,138
203,29,101,333
58,41,29,128
81,12,41,133
23,16,12,51
32,28,16,77
56,6,28,90
13,11,6,31
22,13,11,46
26,22,13,61
45,26,22,93
52,45,26,123
89,62,45,196
125,18,62,205
36,150,18,203
299,7,150,456
14,60,7,81
120,3,60,182
6,24,3,33
48,6,24,78
11,48,6,65
96,11,48,155
23,19,11,53
38,5,19,62
9,8,5,21
15,9,8,32
18,15,9,43
31,18,15,64
37,31,18,86
61,37,31,128
73,74,37,183
147,15,74,235
29,29,15,73
59,35,29,123
70,12,35,117
24,14,12,49
28,24,14,66
47,28,24,99
56,47,28,131
94,11,47,152
22,19,11,53
38,4,19,61
9,8,4,21
15,9,8,32
18,15,9,42
30,18,15,63
36,30,18,84
60,36,30,126
72,12,36,120
24,86,12,122
173,5,86,264
10,35,5,49
69,10,35,113
19,14,10,43
28,19,14,61
39,28,19,85
55,39,28,121
77,11,39,127
22,15,11,49
31,22,15,68
44,31,22,97
62,44,31,137
88,12,44,145
25,18,12,55
35,5,18,58
10,7,5,22
14,10,7,31
20,14,10,44
28,20,14,62
39,28,20,87
57,39,28,124
79,11,39,130
23,16,11,50
32,23,16,70
45,32,23,99
63,45,32,140
91,76,45,212
152,18,76,245
36,30,18,85
61,7,30,98
14,12,7,34
24,14,12,51
29,24,14,68
48,29,24,102
58,58,29,145
116,12,58,186
23,23,12,58
47,5,23,74
9,9,5,23
19,9,9,37
19,19,9,46
37,19,19,74
37,37,19,93
74,37,37,149
74,15,37,126
30,15,15,60
30,6,15,50
12,30,6,48
59,12,30,101
24,12,12,48
24,24,12,59
48,24,24,95
47,48,24,119
95,57,48,200
114,114,57,285
229,23,114,366
46,46,23,114
92,9,46,146
18,18,9,46
37,18,18,73
36,37,18,91
73,36,37,146
73,88,36,197
176,15,88,278
29,35,15,79
70,6,35,111
12,14,6,32
28,12,14,54
23,28,12,63
56,23,28,108
47,11,23,81
22,9,11,43
19,22,9,50
45,19,22,86
37,45,19,101
90,7,45,142
15,18,7,40
36,15,18,69
30,36,15,81
72,30,36,138
60,14,30,104
29,12,14,55
24,6,12,42
12,24,6,41
48,12,24,83
23,48,12,82
96,23,48,166
46,19,23,88
38,9,19,67
18,8,9,35
15,18,8,41
37,15,18,71
31,37,15,83
74,31,37,141
61,15,31,106
29,12,15,56
24,6,12,43
12,24,6,42
49,12,24,85
24,49,12,84
98,24,49,170
47,20,24,90
39,57,20,115
113,8,57,178
16,136,8,159
272,3,136,411
6,54,3,64
109,1,54,164
3,22,1,25
43,3,22,68
5,43,3,51
87,5,43,135
10,17,5,32
35,10,17,62
20,35,10,65
70,20,35,124
40,14,20,74
28,8,14,50
16,28,8,52
56,16,28,100
32,11,16,59
22,38,11,72
77,4,38,120
9,15,4,29
31,9,15,55
18,31,9,57
62,18,31,110
36,12,18,66
25,7,12,44
14,25,7,46
49,14,25,88
28,49,14,92
98,28,49,176
57,20,28,105
39,11,20,70
23,8,11,42
16,23,8,46
46,16,23,84
32,46,16,93
91,32,46,168
63,18,32,113
36,13,18,67
25,7,13,45
15,25,7,47
50,15,25,90
29,50,15,94
101,29,50,180
58,121,29,209
242,12,121,375
23,48,12,83
97,5,48,150
9,116,5,130
232,2,116,350
4,279,2,284
558,4,279,841
9,112,4,125
223,2,112,336
4,45,2,50
89,4,45,137
7,18,4,29
36,7,18,61
14,36,7,57
71,14,36,121
29,14,14,57
29,6,14,49
11,29,6,46
57,11,29,97
23,57,11,92
114,23,57,194
46,23,23,92
46,9,23,78
18,9,9,37
18,18,9,46
37,18,18,73
37,37,18,92
73,37,37,147
73,15,37,124
29,15,15,59
29,35,15,79
70,6,35,112
12,14,6,32
28,12,14,54
23,28,12,63
56,23,28,108
47,11,23,81
23,9,11,43
19,23,9,51
45,19,23,86
37,45,19,101
90,7,45,143
15,18,7,40
36,15,18,69
30,36,15,81
72,30,36,138
60,14,30,104
29,12,14,55
24,6,12,42
12,24,6,41
48,12,24,83
23,48,12,83
96,23,48,167
46,115,23,184
230,9,115,354
18,46,9,74
92,22,46,160
44,110,22,177
221,53,110,384
106,265,53,425
530,21,265,816
43,636,21,700
1271,9,636,1915
17,1526,9,1551
3051,20,1526,4597
41,610,20,672
1220,8,610,1839
16,244,8,269
488,20,244,752
39,98,20,156
195,8,98,301
16,39,8,63
78,3,39,120
6,16,3,25
31,6,16,53
13,31,6,50
62,13,31,106
25,12,13,50
25,25,12,63
50,25,25,100
50,10,25,85
20,60,10,90
120,4,60,184
8,24,4,36
48,8,24,80
16,48,8,72
96,16,48,160
32,19,16,67
38,6,19,64
13,8,6,27
15,13,8,36
26,15,13,54
31,26,15,72
51,31,26,108
61,10,31,102
21,12,10,43
25,21,12,57
41,25,21,86
49,41,25,115
82,10,41,133
20,16,10,46
33,20,16,69
39,33,20,92
66,39,33,138
79,79,39,197
158,16,79,253
31,32,16,79
63,38,32,133
75,13,38,126
25,15,13,53
30,5,15,50
10,30,5,45
60,10,30,101
20,12,10,42
24,20,12,56
40,24,20,85
48,40,24,113
81,10,40,131
19,97,10,126
194,4,97,295
8,233,4,245
466,2,233,700
3,93,2,98
186,1,93,280
1,37,1,39
75,1,37,113
2,89,1,93
179,3,89,271
6,215,3,224
429,1,215,645
2,515,1,519
1031,0,515,1546
1,1237,0,1238
2473,0,1237,3710
0,495,0,495
989,0,495,1484
1,198,0,199
396,1,198,595
2,79,1,82
158,3,79,240
5,32,3,40
63,5,32,100
11,13,5,28
25,11,13,48
21,25,11,57
51,21,25,97
42,51,21,114
101,50,51,202
101,20,50,172
41,20,20,81
40,8,20,69
16,8,8,32
16,16,8,40
32,16,16,65
32,32,16,81
65,32,32,130
65,13,32,110
26,13,13,52
26,31,13,70
62,5,31,99
10,12,5,28
25,10,12,48
21,25,10,56
50,21,25,95
41,50,21,112
100,8,50,158
17,20,8,45
40,17,20,76
33,40,17,89
80,33,40,153
66,96,33,195
191,79,96,366
159,229,79,467
459,32,229,720
63,92,32,187
184,13,92,288
25,37,13,75
73,5,37,115
10,15,5,30
29,10,15,54
20,29,10,60
59,20,29,108
41,70,20,131
141,8,70,220
16,28,8,53
56,19,28,104
39,11,19,70
23,8,11,42
16,23,8,46
45,16,23,83
31,45,16,92
90,31,45,167
62,108,31,202
217,12,108,337
25,43,12,81
87,5,43,135
10,17,5,32
35,10,17,62
20,35,10,65
69,20,35,124
40,14,20,74
28,48,14,89
96,6,48,149
11,19,6,36
38,11,19,69
22,38,11,72
77,22,38,137
44,15,22,82
31,9,15,55
18,6,9,33
12,18,6,36
35,12,18,65
25,35,12,72
71,25,35,131
49,14,25,88
28,10,14,52
20,6,10,35
11,20,6,37
39,11,20,70
23,39,11,73
78,23,39,140
45,16,23,84
31,9,16,56
18,6,9,34
13,18,6,37
36,13,18,67
25,36,13,74
73,25,36,134
50,15,25,90
29,10,15,54
20,6,10,36
12,20,6,38
40,12,20,72
23,40,12,75
80,23,40,144
47,16,23,86
32,56,16,104
112,6,56,174
13,22,6,42
45,13,22,80
26,45,13,83
89,26,45,160
51,18,26,95
36,10,18,64
21,7,10,38
14,21,7,42
41,14,21,76
29,41,14,84
82,29,41,152
57,16,29,102
33,11,16,61
23,7,11,41
13,23,7,43
46,13,23,82
26,46,13,85
91,26,46,163
53,18,26,97
37,63,18,118
126,7,63,197
15,152,7,174
303,3,152,458
6,61,3,69
121,1,61,183
2,24,1,28
49,2,24,75
5,49,2,56
97,5,49,150
9,19,5,33
39,9,19,68
19,39,9,67
78,19,39,135
37,16,19,72
31,7,16,54
15,6,7,29
12,15,6,34
30,12,15,57
25,30,12,67
60,25,30,115
50,12,25,87
24,10,12,46
20,24,10,54
48,20,24,92
40,48,20,108
96,8,48,152
16,19,8,43
38,16,19,73
32,38,16,86
77,32,38,147
64,15,32,111
31,13,15,59
25,37,13,75
74,5,37,116
10,15,5,30
29,10,15,54
20,29,10,60
59,20,29,109
41,12,20,73
24,8,12,43
16,24,8,48
47,16,24,87
33,47,16,96
94,33,47,174
65,19,33,117
38,13,19,70
26,8,13,47
15,26,8,49
52,15,26,93
30,52,15,97
104,30,52,186
60,125,30,216
250,12,125,387
24,50,12,86
100,29,50,179
58,20,29,107
40,12,20,72
23,8,12,43
16,23,8,47
46,16,23,85
32,46,16,94
93,32,46,171
64,19,32,115
37,13,19,68
26,44,13,83
89,5,44,139
10,18,5,33
36,10,18,64
20,36,10,66
71,20,36,127
41,85,20,147
171,8,85,264
16,34,8,59
68,3,34,106
7,82,3,92
164,8,82,254
16,33,8,56
66,3,33,102
6,13,3,23
26,6,13,46
13,26,6,45
52,13,26,91
25,52,13,90
105,25,52,183
50,126,25,201
252,10,126,388
20,50,10,81
101,24,50,175
48,20,24,93
40,58,20,118
116,48,58,222
97,23,48,168
46,19,23,89
39,9,19,67
19,8,9,36
15,19,8,42
37,15,19,71
31,37,15,84
74,31,37,142
62,15,31,108
30,12,15,57
25,6,12,43
12,25,6,43
50,12,25,86
24,50,12,85
99,24,50,172
48,20,24,91
40,10,20,69
19,8,10,36
16,19,8,43
38,16,19,73
32,38,16,86
76,32,38,146
63,91,32,186
182,13,91,286
25,36,13,75
73,30,36,140
61,88,30,179
175,12,88,275
24,35,12,72
70,5,35,110
10,14,5,29
28,10,14,52
19,28,10,57
56,19,28,104
39,11,19,70
22,8,11,41
16,22,8,46
45,16,22,83
31,45,16,92
90,31,45,166
62,18,31,111
36,75,18,129
150,7,75,231
14,30,7,51
60,3,30,93
6,72,3,80
144,7,72,222
14,172,7,193
344,3,172,519
6,69,3,77
138,1,69,208
2,165,1,169
331,0,165,496
1,66,0,67
132,1,66,199
2,26,1,30
53,2,26,81
4,53,2,59
106,4,53,163
8,21,4,34
42,8,21,72
17,42,8,68
85,17,42,144
34,102,17,152
203,7,102,312
14,41,7,61
81,3,41,125
5,16,3,24
33,5,16,54
11,33,5,49
65,11,33,108
22,13,11,46
26,22,13,61
43,26,22,91
52,43,26,121
87,10,43,140
21,17,10,49
35,21,17,73
42,35,21,97
69,42,35,146
83,83,42,208
166,17,83,266
33,200,17,250
399,7,200,606
13,80,7,100
160,3,80,242
5,32,3,40
64,5,32,101
11,13,5,29
26,11,13,49
21,26,11,58
51,21,26,98
43,51,21,115
102,9,51,162
17,20,9,46
41,17,20,78
34,41,17,92
82,34,41,157
68,16,34,119
33,14,16,63
27,7,14,47
13,27,7,47
55,13,27,95
26,55,13,94
109,26,55,190
52,22,26,100
44,10,22,76
21,52,10,84
105,4,52,161
8,21,4,34
42,8,21,71
17,42,8,67
84,17,42,142
34,17,17,67
34,7,17,57
13,7,7,27
13,13,7,34
27,13,13,54
27,27,13,67
54,27,27,107
54,11,27,91
21,11,11,43
21,21,11,54
43,21,21,86
43,43,21,107
86,51,43,180
103,17,51,172
34,21,17,72
41,7,21,69
14,8,7,29
16,14,8,38
27,16,14,58
33,27,16,77
55,33,27,115
66,11,33,110
22,13,11,46
26,22,13,61
44,26,22,92
53,44,26,123
88,11,44,142
21,105,11,137
211,4,105,320
8,42,4,55
84,2,42,128
3,17,2,22
34,3,17,54
7,34,3,44
67,7,34,108
13,13,7,34
27,13,13,54
27,27,13,67
54,27,27,108
54,11,27,92
22,11,11,43
22,22,11,54
43,22,22,86
43,43,22,108
86,9,43,138
17,17,9,43
35,17,17,69
35,35,17,86
69,35,35,138
69,83,35,187
166,83,83,332
166,199,83,448
398,33,199,630
66,80,33,179
159,13,80,252
27,32,13,72
64,5,32,101
11,13,5,29
25,11,13,49
21,25,11,57
51,21,25,98
42,51,21,115
102,51,51,204
102,20,51,173
41,122,20,183
244,8,122,375
16,49,8,73
98,3,49,150
7,117,3,127
235,1,117,353
3,282,1,286
563,1,282,845
1,113,1,114
225,0,113,338
0,45,0,46
90,0,45,136
1,18,0,19
36,1,18,55
2,36,1,39
72,2,36,110
3,14,2,19
29,3,14,47
7,29,3,39
58,7,29,93
13,58,7,78
115,13,58,186
27,138,13,178
277,32,138,447
64,55,32,151
111,13,55,179
26,22,13,61
44,5,22,72
10,9,5,24
18,10,9,37
21,18,10,48
35,21,18,74
41,35,21,97
71,41,35,147
82,14,41,137
28,16,14,59
33,34,16,83
68,7,34,109
13,14,7,33
27,13,14,54
26,27,13,67
54,26,27,108
52,11,26,90
22,63,11,96
126,26,63,215
52,25,26,104
50,63,25,138
125,10,63,198
20,25,10,55
50,24,25,99
48,60,24,133
120,10,60,190
19,24,10,53
48,4,24,76
8,10,4,21
19,8,10,37
15,19,8,42
39,15,19,73
31,39,15,85
77,31,39,147
62,92,31,185
185,12,92,290
25,37,12,74
74,5,37,116
10,15,5,30
30,10,15,54
20,30,10,59
59,20,30,109
40,12,20,71
24,8,12,43
16,24,8,47
47,16,24,87
32,47,16,95
95,32,47,174
63,114,32,209
227,76,114,417
152,273,76,501
545,30,273,848
61,654,30,746
1309,12,654,1975
24,1571,12,1607
3141,5,1571,4717
10,628,5,643
1256,2,628,1887
4,251,2,257
503,5,251,759
9,101,5,115
201,2,101,303
4,40,2,46
80,4,40,124
7,16,4,27
32,7,16,56
15,32,7,55
64,15,32,111
30,13,15,58
26,6,13,45
12,26,6,44
51,12,26,89
24,51,12,87
103,24,51,178
48,124,24,195
247,10,124,380
19,49,10,78
99,4,49,152
8,20,4,31
40,8,20,67
15,40,8,63
79,15,40,134
31,16,15,62
32,6,16,54
12,6,6,25
13,12,6,31
25,13,12,49
25,25,13,62
49,25,25,99
51,49,25,125
98,10,49,157
20,20,10,50
39,20,20,79
40,39,20,100
78,8,39,126
16,16,8,40
31,16,16,63
32,31,16,80
63,32,31,127
65,13,32,110
25,13,13,51
26,30,13,69
60,5,30,96
10,12,5,28
24,10,12,47
21,24,10,55
48,21,24,93
41,48,21,110
96,8,48,153
17,19,8,44
39,17,19,74
33,39,17,88
77,33,39,149
66,15,33,115
31,80,15,126
159,37,80,276
74,32,37,143
64,15,32,110
30,13,15,57
25,36,13,74
71,5,36,112
10,14,5,29
28,10,14,53
20,28,10,59
57,20,28,106
41,68,20,129
136,8,68,213
16,27,8,52
55,3,27,85
7,11,3,21
22,7,11,39
13,22,7,41
44,13,22,79
26,44,13,83
87,26,44,157
52,17,26,96
35,10,17,63
21,7,10,38
14,21,7,42
42,14,21,77
28,42,14,84
83,28,42,153
56,100,28,184
200,11,100,312
22,40,11,74
80,4,40,125
9,96,4,110
192,2,96,290
4,38,2,44
77,4,38,119
7,15,4,26
31,7,15,53
14,31,7,52
62,14,31,107
29,12,14,55
25,6,12,43
11,25,6,42
49,11,25,85
23,49,11,84
98,23,49,171
46,20,23,88
39,9,20,68
18,8,9,35
16,18,8,42
37,16,18,71
31,37,16,84
73,31,37,141
63,88,31,182
176,13,88,276
25,35,13,73
70,5,35,111
10,84,5,100
169,2,84,255
4,34,2,40
68,4,34,105
8,81,4,93
162,10,81,253
19,194,10,223
389,4,194,587
8,467,4,478
933,2,467,1401
3,187,2,191
373,1,187,561
1,75,1,77
149,0,75,224
0,30,0,31
60,0,30,90
1,60,0,61
119,1,60,180
2,24,1,27
48,2,24,74
4,48,2,54
96,4,48,147
8,19,4,31
38,8,19,65
16,38,8,62
76,16,38,131
32,92,16,139
183,6,92,282
13,220,6,239
440,3,220,663
5,88,3,96
176,1,88,265
2,35,1,38
70,2,35,108
4,14,2,20
28,4,14,46
8,28,4,40
56,8,28,93
16,56,8,81
113,16,56,185
32,23,16,71
45,39,23,107
78,54,39,171
108,16,54,178
31,22,16,68
43,6,22,71
12,9,6,27
17,12,9,38
25,17,12,55
35,25,17,77
50,35,25,109
69,10,35,114
20,14,10,44
28,20,14,62
40,28,20,88
55,40,28,123
80,11,40,131
22,96,11,129
192,27,96,314
53,38,27,118
77,64,38,179
128,15,64,207
31,26,15,71
51,6,26,83
12,10,6,29
20,12,10,43
25,20,12,57
41,25,20,86
49,41,25,114
82,10,41,132
20,16,10,46
33,20,16,69
39,33,20,92
65,39,33,137
78,78,39,196
157,94,78,329
188,188,94,471
377,226,188,791
452,75,226,753
151,90,75,316
181,30,90,301
60,36,30,127
72,72,36,181
145,87,72,304
173,29,87,289
58,35,29,121
69,12,35,116
23,83,12,118
167,28,83,278
56,33,28,117
67,11,33,111
22,80,11,113
160,4,80,244
9,192,4,205
384,2,192,577
4,460,2,466
921,1,460,1382
1,184,1,186
368,0,184,553
1,74,0,75
147,0,74,221
0,29,0,30
59,0,29,89
0,59,0,60
118,0,59,177
1,24,0,25
47,1,24,72
2,47,1,50
94,2,47,143
4,19,2,24
38,4,19,60
7,38,4,49
75,7,38,120
15,15,7,37
30,15,15,60
29,30,15,74
60,29,30,120
58,72,29,160
145,70,72,287
140,29,70,239
58,28,29,115
56,12,28,95
23,11,12,46
22,23,11,57
46,22,23,92
45,46,22,113
93,9,46,148
18,19,9,45
37,18,19,74
36,37,18,91
74,36,37,147
72,15,36,122
30,14,15,59
29,6,14,49
12,29,6,46
57,12,29,98
24,57,12,93
114,24,57,195
47,23,24,94
46,9,23,78
19,9,9,38
18,19,9,46
38,18,19,75
37,38,18,93
76,37,38,151
73,15,37,125
30,15,15,60
29,6,15,50
12,29,6,48
59,12,29,100
24,12,12,48
23,24,12,59
49,23,24,96
47,49,23,119
97,9,49,155
19,19,9,48
39,19,19,77
38,39,19,95
78,38,39,154
75,16,38,128
31,15,16,62
30,6,15,51
12,36,6,55
72,2,36,111
5,14,2,22
29,5,14,48
10,29,5,44
58,10,29,96
20,58,10,87
115,20,58,193
40,23,20,83
46,8,23,77
16,55,8,79
111,3,55,169
6,133,3,142
265,1,133,399
3,53,1,57
106,1,53,160
1,21,1,23
42,1,21,65
2,42,1,46
85,2,42,129
4,102,2,108
204,1,102,307
2,41,1,43
82,2,41,124
3,16,2,21
33,3,16,52
7,33,3,42
65,7,33,104
13,78,7,98
157,16,78,251
31,31,16,78
63,38,31,132
75,13,38,125
25,15,13,53
30,30,15,75
60,36,30,126
72,12,36,120
24,14,12,51
29,29,14,72
58,6,29,92
12,12,6,29
23,12,12,46
23,23,12,58
46,23,23,92
46,46,23,115
92,9,46,148
18,18,9,46
37,18,18,74
37,37,18,92
74,37,37,148
74,89,37,199
177,15,89,281
30,213,15,257
426,6,213,644
12,85,6,103
170,2,85,258
5,204,2,211
409,1,204,614
2,490,1,493
980,2,490,1473
5,196,2,203
392,1,196,589
2,78,1,81
157,0,78,236
1,31,0,32
63,1,31,95
1,63,1,65
126,1,63,190
3,25,1,29
50,3,25,78
6,50,3,59
100,6,50,156
12,20,6,38
40,12,20,72
23,40,12,75
80,23,40,144
46,16,23,86
32,56,16,104
112,6,56,174
13,22,6,42
45,13,22,80
26,45,13,83
89,26,45,160
51,18,26,95
36,62,18,115
123,7,62,192
14,25,7,46
49,14,25,88
29,49,14,92
99,29,49,177
57,20,29,105
39,11,20,71
23,8,11,42
16,23,8,47
46,16,23,84
32,46,16,93
91,32,46,169
63,18,32,113
37,13,18,67
25,7,13,45
15,25,7,47
51,15,25,90
29,51,15,94
101,29,51,181
58,20,29,108
40,12,20,72
23,8,12,43
16,23,8,48
47,16,23,86
32,47,16,95
94,32,47,173
65,112,32,209
225,78,112,415
155,45,78,278
90,31,45,166
62,18,31,111
36,12,18,66
25,43,12,80
86,30,43,159
60,17,30,107
34,12,17,64
24,7,12,43
14,24,7,45
48,14,24,85
28,48,14,89
95,28,48,171
55,19,28,102
38,11,19,68
22,8,11,41
15,22,8,45
44,15,22,81
31,44,15,90
88,31,44,163
61,18,31,109
35,73,18,126
147,7,73,227
14,29,7,50
59,14,29,102
28,12,14,54
23,6,12,41
11,23,6,40
47,11,23,82
23,47,11,81
94,23,47,163
45,19,23,87
38,54,19,111
109,45,54,208
90,22,45,157
43,108,22,173
216,9,108,333
17,43,9,69
86,3,43,133
7,17,3,28
35,7,17,59
14,35,7,55
69,14,35,118
28,14,14,55
28,6,14,47
11,28,6,44
55,11,28,94
22,55,11,89
111,22,55,188
44,22,22,89
44,9,22,75
18,9,9,36
18,18,9,44
36,18,18,71
35,36,18,89
71,35,36,142
71,14,35,120
28,14,14,57
28,34,14,77
68,34,34,136
68,14,34,116
27,14,14,55
27,5,14,46
11,27,5,44
54,11,27,92
22,54,11,87
109,22,54,185
44,22,22,87
43,9,22,74
17,52,9,78
104,3,52,160
7,125,3,136
251,1,125,377
3,50,1,54
100,1,50,151
1,20,1,22
40,1,20,61
2,40,1,43
80,2,40,122
4,96,2,103
192,1,96,289
2,38,1,41
77,2,38,117
4,15,2,21
31,4,15,50
7,31,4,42
62,7,31,100
14,74,7,95
148,17,74,239
34,177,17,229
355,41,177,573
82,71,41,195
142,16,71,229
33,28,16,78
57,7,28,92
13,11,7,31
23,13,11,47
26,23,13,62
45,26,23,94
53,45,26,125
91,11,45,147
21,18,11,50
36,21,18,76
42,36,21,100
73,51,36,160
101,15,51,167
29,122,15,165
243,6,122,371
12,49,6,66
97,2,49,148
5,117,2,124
233,1,117,351
2,47,1,49
93,2,47,142
4,19,2,24
37,4,19,60
7,37,4,49
75,7,37,120
15,90,7,112
179,3,90,272
6,36,3,45
72,6,36,114
12,14,6,32
29,12,14,55
24,29,12,64
57,24,29,110
48,11,24,83
23,10,11,44
19,23,10,52
46,19,23,88
38,46,19,103
92,46,46,183
91,18,46,155
37,18,18,73
37,7,18,62
15,7,7,29
15,15,7,37
29,15,15,59
29,29,15,73
59,29,29,117
58,12,29,99
24,12,12,47
23,24,12,59
47,23,24,94
47,47,23,117
94,56,47,197
112,19,56,187
38,22,19,79
45,8,22,75
15,9,8,32
18,15,9,42
30,18,15,63
36,30,18,84
60,36,30,126
72,12,36,120
24,14,12,50
29,24,14,67
48,29,24,101
57,10,29,96
19,11,10,40
23,19,11,54
39,23,19,81
46,39,23,108
77,9,39,125
18,15,9,43
31,18,15,65
37,31,18,86
62,37,31,129
74,12,37,123
25,15,12,52
29,5,15,49
10,29,5,44
59,10,29,98
20,59,10,88
118,20,59,196
39,24,20,83
47,8,24,79
16,9,8,33
19,16,9,44
32,19,16,66
38,32,19,88
63,38,32,132
75,13,38,126
25,15,13,53
30,5,15,50
10,30,5,45
60,10,30,101
20,12,10,42
24,20,12,56
40,24,20,85
48,40,24,113
81,10,40,131
19,16,10,45
32,19,16,68
39,32,19,90
65,39,32,135
77,13,39,129
26,15,13,54
31,5,15,51
10,37,5,53
74,12,37,124
25,89,12,126
178,5,89,272
10,36,5,50
71,10,36,117
20,14,10,44
28,20,14,63
40,28,20,88
57,40,28,125
79,11,40,130
23,16,11,50
32,23,16,70
46,32,23,100
64,9,32,104
18,76,9,104
152,4,76,232
7,183,4,194
366,1,183,550
3,73,1,78
146,1,73,220
1,29,1,31
59,1,29,89
2,59,1,62
117,2,59,178
5,23,2,30
47,5,23,75
9,47,5,61
94,9,47,150
19,19,9,47
37,19,19,75
37,37,19,93
75,37,37,150
75,15,37,127
30,15,15,60
30,6,15,51
12,6,6,24
12,12,6,30
24,12,12,48
24,24,12,60
48,24,24,96
48,48,24,120
96,10,48,153
19,19,10,48
38,19,19,77
38,38,19,96
77,38,38,153
76,15,38,130
31,15,15,61
31,6,15,52
12,6,6,25
12,12,6,31
25,12,12,49
24,25,12,61
49,24,25,98
49,49,24,122
98,10,49,157
20,118,10,147
236,4,118,357
8,47,4,59
94,2,47,143
3,19,2,24
38,3,19,60
6,38,3,47
75,6,38,119
13,91,6,109
181,3,91,274
5,217,3,225
434,1,217,653
2,87,1,90
174,0,87,261
1,209,0,210
417,0,209,626
0,83,0,84
167,0,83,251
1,33,0,35
67,1,33,101
2,13,1,16
27,2,13,42
3,27,2,31
53,3,27,83
6,53,3,63
107,6,53,166
12,128,6,147
256,2,128,387
5,51,2,59
102,6,51,160
12,20,6,38
41,12,20,73
24,41,12,76
82,24,41,147
47,98,24,169
197,9,98,305
19,236,9,264
472,23,236,731
45,94,23,162
189,54,94,338
109,38,54,201
76,22,38,135
44,15,22,80
30,9,15,54
17,6,9,32
12,17,6,36
35,12,17,64
24,35,12,71
70,24,35,129
48,14,24,86
28,58,14,100
116,6,58,180
11,23,6,40
46,11,23,81
22,46,11,80
93,22,46,162
45,111,22,178
223,9,111,343
18,45,9,71
89,21,45,155
43,18,21,82
36,9,18,62
17,7,9,33
14,17,7,39
34,14,17,66
29,34,14,77
68,29,34,131
57,14,29,99
27,68,14,110
137,5,68,211
11,27,5,44
55,11,27,93
22,55,11,88
110,22,55,186
44,22,22,88
44,9,22,74
18,9,9,35
18,18,9,44
35,18,18,70
35,35,18,88
70,35,35,140
70,14,35,119
28,14,14,56
28,6,14,48
11,28,6,45
56,11,28,95
22,56,11,90
112,22,56,191
45,22,22,90
45,54,22,121
108,9,54,170
18,22,9,48
43,18,22,83
36,43,18,97
86,36,43,165
72,17,36,125
34,86,17,138
172,7,86,265
14,34,7,55
69,3,34,106
6,14,3,22
28,6,14,47
11,28,6,44
55,11,28,94
22,55,11,88
110,22,55,187
44,22,22,88
44,53,22,119
106,53,53,212
106,127,53,286
254,21,127,402
42,51,21,114
102,51,51,203
102,20,51,173
